dataset,fixture_id,content_hash,source_row_hash,split,lineage,truncated
gsm8k,gsm8k_test_000059_898c6cc5,898c6cc561beb847f39209a18b2ec14b72575b50b83910445d1e2dcf8f1c0e80,111195a1ece9a0e28393329ddda55c27e7afb37e281123ee7460da05ee143546,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 59}",False
gsm8k,gsm8k_test_000060_b3be470a,b3be470ade0543e2e0aad50456bc0756403ac09c92a1867a429cf2bd623c642e,e29c70b8f0168d9d6b03667160a846ed06c83f73befd1efdfdd18fb251a12525,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 60}",False
gsm8k,gsm8k_test_000061_fefe98da,fefe98dac09b6a22e3a5ceafceba78cf6c155db8db99aff063bdb108b6f2dc81,616d1f3956a13b401f8ebd3fc90cea203702ae13067b0b194648d9b3e72d08ee,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 61}",False
gsm8k,gsm8k_test_000062_6f90cb37,6f90cb377dd9dfe739ecec7f1e80ca30e6a32fbf001c06760f3fc615d48f31d4,1cc7f7e5d86984a0bffd9be5e8288e9c77550fce42160e52d31e7727ce9ccb4c,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 62}",False
gsm8k,gsm8k_test_000063_6c2ffcf8,6c2ffcf82cbd8014f2284aa3b305a9e66497e39d91de53f42ee0a75efde7891e,94b56bced362c1154592c541fce9516e3c375bd72e3d5f443e698418d27fe992,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 63}",False
gsm8k,gsm8k_test_000064_aa71c893,aa71c8931e987947462de1a44491275a7927be7f09e15b2ab89be3f81b2649fa,d1e044cd40470294c4cdd1d645f7608d4347a2261f299fe9b7ebefef756addc9,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 64}",False
gsm8k,gsm8k_test_000065_671aa3c4,671aa3c4bdce4530072a6fc6b87db5d5079c84b9805c97a7ff5baf3efdfa2d48,9860d79173c357c89ec8eb71a3fe2c1d0e5086af48df96d5ed4629e69b76f0b3,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 65}",False
gsm8k,gsm8k_test_000066_ce88b859,ce88b85932aa988f88b8e0211944c59bdf1b24f5c90d3713f61b2d8e53fcb4f2,ff4ea739a54aac288520d90914666606d0ff6f5daec8032d1c65a3ce2455964a,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 66}",False
gsm8k,gsm8k_test_000067_4ca5d41e,4ca5d41eb2d21208e4c4aa7b6b323ff3f55cf8e7dcf7d6f24019dbeb1c5a80fe,fb98881d03a6bb9809dc2f15c041592c4d5462f8c222f8955a8da30a03093a74,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 67}",False
gsm8k,gsm8k_test_000068_8fac0455,8fac0455ba3bbb660bb5c97f88c4f39df4ec36611e3b956a09fcef6c348fe190,a1df497a4977161a94781c16edf82505b4f0772ff20066db68ec2ab28ff7740d,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 68}",False
gsm8k,gsm8k_test_000069_146f4a1e,146f4a1ea526c1adda495f34b7ef6651b9b9bb94f90c8ce29acc658625d8d6da,2a47a6dfc6f2c7dc54ebabe3cdeea055d58384cdbbb6dfb20d6c30752e8dda49,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 69}",False
gsm8k,gsm8k_test_000070_64a81b02,64a81b02582eab77ac81057ad57665f225c441d91a630e60ce340c30bf4390d4,222e309efbddf56ff3e7f0ddd6a41574a440f307970af3baab07402aa8c3b918,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 70}",False
gsm8k,gsm8k_test_000071_fe360ff7,fe360ff711897d6951200f0656b890f771474a789fe424a6b3e8530946b4ae76,c04efb9461c6e14c81607e8245f1c51f248a7aff0ef0ed34a88231b6d908c6e4,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 71}",False
gsm8k,gsm8k_test_000072_6a9932c5,6a9932c5888d028b0e86c7cac786fddc3ede4e720ea10e1c8179d0381f45f5f0,7bddc4bc7a0c55efa2d6e195a8db7b563efe710228e5dcbe87ea2251ec0a8518,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 72}",False
gsm8k,gsm8k_test_000073_846ace9d,846ace9d65fcb3c001be8d537ec92fcbb1f722c67e19e3a1796b4d7d3e6e75a7,fa62fee474c6e22a0df0bc08a4f968c8cc852de3a66732619164502352a1cf57,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 73}",False
gsm8k,gsm8k_test_000074_3128324f,3128324f7fa8731be060a2dcf1109960e6b34bb8d172b90157a459b218c91de1,028fd9dbeec0b06027270b530262c0fd3911a652038a5f8454fea3d15736911b,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 74}",False
gsm8k,gsm8k_test_000075_e54f17d3,e54f17d310dcb7e65494549af91b6cad58242f287f0d5e74ba48773305efb7e4,a7b37bdacd5e4ea39b25e5d7214616de11f6e4a9ac302f1a10b011e47af61961,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 75}",False
gsm8k,gsm8k_test_000076_dad6d25c,dad6d25c13a0c8fcfe7a09740aadb2686ff7c07b08a96570879f46c35c95cfa7,bf57b7797cb0feddf23adb4d66a752b473f5c65494cf33636272d58935cfe9ce,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 76}",False
gsm8k,gsm8k_test_000077_398ce52e,398ce52e1efe9384d35b1b2d2fa522f12764c1af5ecea5664f6d19de6b914753,9e0b146811b520329442e1edcf77a2bd4214915eb217c94df7e03ce6ef5188b9,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 77}",False
gsm8k,gsm8k_test_000078_4c2f2418,4c2f24189155219c82e596668cafd5a03f36e7b754be5dd02b1029ff208f3431,a1c08ba20f69fe146c513108c424d8cff2396e348ec6411bfa83e50bdec3b9da,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 78}",False
gsm8k,gsm8k_test_000079_455a6afa,455a6afa74d4913bcf3bf6f10929680b86b44faf1a1ce298ba059215097a3f7e,a6e68824b4f89fdf0747ac666e3e58b76568f29290d25945967fad13e1b8184b,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 79}",False
gsm8k,gsm8k_test_000080_1db78247,1db78247ee45ab175d9327214fdda1adf02c363ecbab5783b8d71e10d8c5350b,f3fd164f68939d1299f17dee709cfa27e202d4fc36ed000bcb6816cb92319b9b,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 80}",False
gsm8k,gsm8k_test_000081_ee82d52c,ee82d52c5681e1d89ccbb4e08c4b9b5391da748c1dbc59928602ba3c5848771f,31743cb794277a002f5fee3e1bb7704aff4160e643ef8dc692c46998aabb5d96,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 81}",False
gsm8k,gsm8k_test_000082_69b4a080,69b4a0805ca66ffdea1a118597747fa773641e1cb58c860db2a047e6c582925d,5e5dc668b2797dd35842ef4f805316150ee8a9b2b524ff7d9906a6b5b47523e5,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 82}",False
gsm8k,gsm8k_test_000083_f929a18f,f929a18fdaf556ccc5027c3516269a14149f06f3af565dc8e6f4714ccaf74c09,30bf34ab3216ab43ac585775b3ab9c50700c9aa11bbc536b629e7966d7dab8dd,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 83}",False
gsm8k,gsm8k_test_000084_048021a5,048021a5966977d90ed203618f61d67b4798929b82755abb20c7b53925e11c10,333c3bcaa083ff2553bb6cd2ffb307028963f342f0f42d26384a8d8a1cb992e6,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 84}",False
gsm8k,gsm8k_test_000085_eb389904,eb38990428534bcb02e6ada272f0f39d2248c7f8555597d3f65a2dee9d62b943,594f6842236d070754657c65fac1b4eb3a5f8785147e3417f96179865fea7c90,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 85}",False
gsm8k,gsm8k_test_000086_576c2e67,576c2e67d1284a3040e015066e5e1eff97e739e848ee04eb655dfba5b3170210,70894678de63be580cfb55915d723d91988e8449f76ce3dc5c34a2ea153a79b4,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 86}",False
gsm8k,gsm8k_test_000087_b88d0937,b88d09371765d20b1172dc2f310b22ed525447726f931023c835959b67bac5a8,3e1852b6bd4aeb8ad846eea483bfd0502cd1680abe351f7f75a40597d64b404d,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 87}",False
gsm8k,gsm8k_test_000088_7fe88004,7fe880040eda11712a149b51f74275788a67a8a9636ed66179c28288e1714bb1,3df6135744a6c2b3569ff4e46e6831cfebbaf65ca464b5c51ca15c5f3ce568a9,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 88}",False
gsm8k,gsm8k_test_000089_c3b961f4,c3b961f42a9ceaaf8e9e508fd3df8c58622af4744e5d61fcdd8e5086596c77e3,249a2e81d5b84b87e19591535854ffefe337d794382bb1e62024d118a59e7252,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 89}",False
gsm8k,gsm8k_test_000090_e17cfa48,e17cfa487e3708ba994210b8a4547f1d76c2f5baab46174c09d96ed3cdae863f,22e017b74e53ab4f78cdce697bbc8cfc33685f2544add89ef2b2bc7812c568cc,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 90}",False
gsm8k,gsm8k_test_000091_c5d35b7d,c5d35b7d6e40456a717c5ac7003ed471e452d0df79bf20a1dfc28e490885b962,30fd88f4171bf5b8a870db7b81dd76891a13e55634c25ca7e54e3e2c262291d1,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 91}",False
gsm8k,gsm8k_test_000092_15596078,15596078f77b96c699966bf36f2dc10c44e92a71393e4cb412dfa6eebe6f36e6,2a32e33cc652a4bdff8b0eed1beb9a47423231d223c7ca3a44840358b312f23a,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 92}",False
gsm8k,gsm8k_test_000093_00d7381d,00d7381d33c2c9bd9ce7d9e98b4722f836dae2668938bf444ef79431df5cda0e,f2bb514b18ed53ba8288ecb13d934d2cd73abc0be78e233823a81f19a1dd2415,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 93}",False
gsm8k,gsm8k_test_000094_daeaf73d,daeaf73daef686c3d850152d4a05d8dfa54ecff554b59d49c2abe343970df900,ddd82fdc1a2829eee0042d4c7c642d1449cdb6cd992e68974881ecc827d1a834,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 94}",False
gsm8k,gsm8k_test_000095_d32fb0eb,d32fb0eba32304de64e3f13a319e6ec4e22c369e85cf28117d4d1b9912dfcb65,9320e9b29f071f18dfeec34733a6710ac3114945ddd03b9200e251d627a6456a,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 95}",False
gsm8k,gsm8k_test_000096_9c793b04,9c793b04e5ff5b2efcfd611c73d640afe7bdb2ac9f93997e4ebe275d9c066ce1,9e1c9cb79db16ea082a8fb687bbda0efa99aa122e9b12dd33f9d4298d0b8b647,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 96}",False
gsm8k,gsm8k_test_000097_1585233c,1585233c72038ba666e4947b19a99eb9864d2654f99f6bb6fe9d4e7a76f38efd,f71a9ce57e2d0cec8450db04fcfbf9680e762f5ff89692a74d7571681ad37876,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 97}",False
gsm8k,gsm8k_test_000098_879ed80c,879ed80c60802ec44aa864b45ab121d7d617e5dd4cb60dab54b797556fce8246,596f10d4a6c26c8881751cf8f977cab607685682b278d7542c1313afed3b82b9,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 98}",False
gsm8k,gsm8k_test_000099_3d0c5f44,3d0c5f44114a1f85a1a881e731845c5d7cc6284efe2520f5dff473845b191821,8e6f3c81d407547a00468ac0aa3f2ddb9a5f7b600c6d1704755d629ac6e473f7,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 99}",False
gsm8k,gsm8k_test_000100_8ba015c3,8ba015c3e9826a8678435e83a1885e3a7b9001a6ce63a41992bbe1e249a30b37,82929592fba1c268b4d4d32e80cd1b2d356bbd5dc948eba07e02f2ddcf78a731,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 100}",False
gsm8k,gsm8k_test_000101_5013778f,5013778f6d70b1531fbb04595fd0e35b1a79ccbca72da8bd5ff5feac44aa6c3a,94eb238d7b145ca417ef727b1f9b3656c0307a127f417d41b67c466707798b91,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 101}",False
gsm8k,gsm8k_test_000102_14135112,141351121c08973c9d1710f9783e0278cddf72e6a3458bf211eb0b7beee83be5,3a591ab10d571f9e1babb39746a8ddc6b13ac10c34d8590338b3443117cf2ad7,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 102}",False
gsm8k,gsm8k_test_000103_dc5807cf,dc5807cf9a21e5f0630cbc055417715bb86fce64a629297fd1cc20474f48c5a1,94fbdf75ab059a91daa16c428376738a8f28d35ea092c573195eeb5e07e8e872,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 103}",False
gsm8k,gsm8k_test_000104_0c54db10,0c54db103ae59a6ca7872c8c94808020e7efaa370ee9317e74a0745f7e8eb7f3,d73ac2506d69c23b16e8f14d7a2dff1eb12eaf1d9c8bedbd636f762433a41a8b,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 104}",False
gsm8k,gsm8k_test_000105_ac742cbc,ac742cbcaaa776b71ec55e35f0739afe7a719484c3ef6a144464bef36e0cd96f,bdbae611cb5aac20321c4baa8114c64554947bf7cc0f8dd9e108f38d2581cf56,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 105}",False
gsm8k,gsm8k_test_000106_858a58d7,858a58d7fb183145d7ce7962ad285e0e6737522e508f74cbadb9214fabf18785,d3b21e04c388e2c6aa8634a567dc44f8ecd9d0c538ccc71dc22bd6b9d9eda4c3,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 106}",False
gsm8k,gsm8k_test_000107_3cedb0fd,3cedb0fd98714753ffacf2f602b48cb22753639dc61c4346985ca12a24098829,d3cbf0d83f63ed322f7f698b7afd914ecc6ae095f9e2addac543c84da920200a,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 107}",False
gsm8k,gsm8k_test_000108_b4ddd9eb,b4ddd9eba0f23638aabf11dff5558bd28c9da82a4fdc08810ca642065b89ee79,c3da1435191746135b38e66a3efb286463c796dbfe2a3f44a5a43bf8fe168d4c,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 108}",False
gsm8k,gsm8k_test_000109_4181ac2d,4181ac2d7a554b0855f17f01c960df1da269c566becb0c61ef8549bdebcea588,371d094c51076f363f0ab5f032d0f2e4cc51167dc084a36eca6238c9bd0e0828,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 109}",False
gsm8k,gsm8k_test_000110_0b3372d3,0b3372d3983ac70a73f60933a146d7014f05547f891c6f66e0ceda565960639d,fb8526e804b88948b4aedc18f26535092c965291ee2f7995056e927b7b196ffc,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 110}",False
gsm8k,gsm8k_test_000111_3ae76d64,3ae76d64a2354274dd111f0038d635c783c477acf684996cc59cd10bc9eaedca,963544486642223474f5ac9d77414760ae880560805282a8c2f483e0c9211c2b,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 111}",False
gsm8k,gsm8k_test_000112_2d1b86b1,2d1b86b1bbb06209346adf99c9aebc50865e396b81a43d70befec1ed13865d51,86138a8ec5193e73594aec395f75998423e0a1c3ef858ab97cf6624bef38ba46,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 112}",False
gsm8k,gsm8k_test_000113_f4b30c6d,f4b30c6df0c7967fa649fabeaaec43bacfe1885c123e45084c03c9c9f23fbb9a,9be29ed85d7dacb598763669baeb42b5d5575172a49c18b6cc86883e8faaa937,test,"{'source_identity': 'openai/gsm8k:test', 'source_revision': 'd638c3496131ba6bae0f2c6e89676e37fee7155a', 'source_raw_sha256': '3730d312f6e3440559ace48831e51066acaca737f6eabec99bccb9e4b3c39d14', 'upstream_row_index': 113}",False
